AkarnaDhanurasana1.jpg,AkarnaDhanurasana,109.65421,163.97178,-98.21056,111.42393,160.74965,-97.274,111.84004,160.93995,-97.26629,112.21181,161.08643,-97.31264,109.20459,159.77248,-98.23351,107.87643,158.89452,-98.24261,107.14567,158.41643,-98.2249,111.85103,160.92125,-75.7266,105.3848,157.03669,-79.26171,110.23753,165.1247,-88.56277,107.00653,165.89168,-89.66228,114.25015,174.8482,-55.46794,92.75961,165.2935,-65.01423,137.97406,183.53322,-63.10166,78.14008,155.63673,-68.96068,159.67627,187.67123,-73.56476,98.50425,156.45356,-70.94443,165.47348,189.75904,-72.39728,102.46279,156.50865,-71.80228,165.82336,189.4212,-80.19343,104.66638,156.20174,-69.71007,163.86379,189.81887,-76.71383,103.29611,156.544,-69.99867,95.22654,206.07745,0.86747,82.00245,202.71061,-0.93028,131.43476,203.57397,-26.30406,63.98341,177.66254,-33.42978,153.88802,196.25231,-45.5451,92.12736,173.15891,-41.40575,157.06458,197.45499,-46.0483,95.67663,172.3095,-40.474,163.83376,185.43642,-61.36841,105.35192,165.99031,-53.67532
AkarnaDhanurasana12.jpg,AkarnaDhanurasana,479.68036,237.97179,-436.85108,484.02449,212.64676,-450.99351,489.78013,209.51388,-450.77643,496.05137,206.16222,-450.96219,473.4906,217.91736,-413.14077,471.78125,218.36286,-413.31819,470.11599,218.65556,-413.34677,536.90743,194.90363,-435.21518,503.08388,209.19213,-263.59737,507.45153,253.76882,-427.57857,494.99133,258.48679,-378.12024,673.3135,207.42847,-389.18933,511.9974,323.2912,-152.35989,808.31456,53.83741,-634.84323,329.60302,401.76444,-180.66284,650.48867,119.43273,-832.73339,152.79061,462.89496,-301.01383,599.34163,135.99057,-864.12346,105.22699,488.68038,-311.84396,598.61314,144.76288,-822.67088,103.21897,485.58906,-354.69043,615.79859,150.91021,-811.719,119.24118,481.03243,-326.21419,830.19912,432.42224,-67.83176,715.68996,469.31464,66.91131,677.03187,380.24332,-175.81736,394.54362,542.72126,120.52412,648.57912,271.15555,-14.14876,122.00391,554.31377,-81.47498,647.04311,247.19052,16.03965,92.04769,565.77656,-99.20191,622.93941,243.27949,21.34381,-7.86322,543.25469,-164.91298
AkarnaDhanurasana13.jpg,AkarnaDhanurasana,272.11358,83.6062,-121.49783,272.97684,73.09489,-102.58217,273.16571,73.07855,-102.54488,273.21157,73.08842,-102.63098,268.81646,72.2641,-113.86002,265.66928,71.58141,-113.84232,261.96051,70.78309,-113.72317,262.6181,72.89526,-21.88378,244.29212,68.58142,-75.65703,266.8615,94.31711,-93.99605,261.21009,93.65285,-109.83251,271.02651,138.08615,-25.14474,185.13972,85.35293,-88.49772,345.49084,179.55474,-55.0505,133.90804,17.90537,-194.22264,423.53332,202.15901,-110.39037,186.36284,59.30985,-283.97811,444.86378,213.67612,-106.44928,201.16169,71.28297,-293.10518,447.24942,212.48772,-132.66686,209.83524,80.9799,-277.97677,440.30751,209.16045,-122.55487,204.29045,83.04122,-279.28021,179.25575,256.68333,11.34659,137.96785,243.43062,-11.56528,324.56701,283.16425,-24.83456,97.61906,132.389,-137.56026,446.2156,255.70285,-94.13424,194.54772,165.56176,-133.88687,469.82677,267.39853,-97.57315,209.48528,166.05642,-129.89636,457.57238,213.80084,-138.47696,234.86542,155.79094,-192.00696
AkarnaDhanurasana14.jpg,AkarnaDhanurasana,566.54742,133.65936,-592.0117,562.68983,108.51194,-555.63319,562.38027,108.10243,-555.5102,561.5888,107.83689,-555.76801,554.08967,109.23394,-576.45274,547.35063,108.9713,-576.50124,539.16889,108.75595,-576.36688,530.72155,110.31876,-350.61607,496.24017,108.39653,-449.55876,553.58019,154.3837,-519.24047,540.05388,156.8376,-547.63777,566.57124,237.6345,-223.22554,374.82769,164.24447,-418.34815,771.64607,337.66983,-322.01829,227.25297,82.7942,-402.68934,979.26836,350.44458,-491.57163,338.83928,110.49704,-370.997,1040.13956,359.7141,-500.485,347.81528,125.65328,-361.85861,1048.04306,357.15933,-555.68901,353.03982,106.98101,-356.95417,1027.55527,356.67026,-522.40559,352.47116,110.8353,-365.10429,364.06631,425.30318,31.23445,242.7503,391.73509,-31.41905,656.51844,451.4375,-4.41975,107.7175,276.30766,-366.28929,1011.68125,479.67302,-284.25565,326.30088,137.70486,-117.19201,1055.89235,500.7101,-308.11633,373.54932,114.953,-80.14797,1088.21511,366.00433,-391.325,377.5638,97.47697,-130.83736
AkarnaDhanurasana15.jpg,AkarnaDhanurasana,167.11894,19.14386,-485.38807,177.94001,8.55666,-488.8657,183.41047,8.49969,-488.85289,188.63465,9.01685,-488.98315,159.29307,5.01385,-491.0073,153.32772,3.36721,-490.98697,147.53672,2.16132,-490.96632,189.49033,11.65229,-415.87201,136.74673,-3.69277,-426.58448,172.91538,26.30746,-448.75076,155.1317,21.25748,-452.08576,212.11524,42.20686,-363.79066,103.5757,26.06534,-265.84238,252.8224,134.30076,-384.34815,95.18211,112.33947,-112.91787,297.73954,232.87398,-459.40527,146.99657,132.66235,50.31094,321.7262,255.17555,-481.20287,159.68883,143.01483,85.59725,305.02054,263.68527,-499.23438,160.2252,127.47061,73.98987,291.55242,255.41319,-465.67991,159.51981,121.41385,55.42864,201.04669,152.768,-31.26102,143.94552,153.00606,31.30789,272.84262,255.8983,-87.40746,90.10465,182.14661,-84.75839,279.96746,225.0762,44.23447,153.72771,147.5241,6.14322,269.9796,212.00591,64.9741,162.01678,139.0885,23.87193,299.78099,245.02264,73.51838,171.03483,151.75415,45.42426
AkarnaDhanurasana16.jpg,AkarnaDhanurasana,383.86654,118.52489,-382.85115,386.13954,101.38658,-387.20874,391.78648,97.60501,-387.19189,397.43941,93.74925,-387.35664,376.13656,107.65053,-367.25733,373.7486,109.0858,-367.33484,371.14535,110.55356,-367.28037,416.27129,87.18652,-332.87168,383.32286,109.38421,-234.97147,402.26155,125.19798,-359.33712,389.62538,132.37573,-331.08822,506.31756,96.72096,-248.43492,392.752,183.20622,-176.03796,587.401,34.9218,-148.80814,306.94067,236.33233,-203.81026,563.28892,117.30144,-33.46524,190.67379,282.39612,-330.56021,559.6877,136.31707,-11.25708,162.28899,299.2738,-346.66075,550.82195,135.87473,-21.78975,162.48744,295.01897,-391.92968,551.28998,131.29797,-27.10972,172.65173,288.64795,-353.27781,567.35967,298.63403,-6.32247,489.95324,318.27478,5.81388,694.71559,221.03823,-159.20947,324.30595,364.59253,-56.69494,575.14942,215.44193,-119.75104,162.65967,380.77345,-275.24853,553.86141,213.47197,-106.87193,146.58493,382.88287,-292.15966,543.28506,198.79077,-121.27917,139.13384,309.95212,-345.66898
AkarnaDhanurasana17.jpg,AkarnaDhanurasana,911.88822,420.88015,-1047.74723,933.95729,393.62733,-1023.99387,942.42029,393.19611,-1023.91272,948.73905,391.87946,-1024.06607,898.4971,388.66782,-1048.0792,881.50721,382.849,-1048.07034,869.3799,378.02199,-1047.91384,948.77014,384.95543,-775.77763,843.56461,371.14152,-888.96093,913.8895,439.24416,-937.69035,881.13546,436.11195,-970.52374,909.25169,441.97433,-449.80969,787.23316,469.21148,-696.99016,959.42345,471.16671,-278.08597,840.5447,621.18981,-727.47941,1006.89697,399.10623,-245.25506,932.87086,704.7821,-890.28339,1033.2634,385.17244,-241.8335,903.8497,748.20235,-946.81778,1034.67073,376.1036,-272.68088,964.91985,715.85519,-950.06199,1026.94178,384.50503,-252.05545,964.3918,701.00291,-889.08033,830.55515,635.20145,23.96996,733.03514,627.1152,-24.01396,884.49554,651.21632,-520.35675,626.23124,579.05016,-577.27003,902.14396,758.20026,-656.82459,837.15887,628.77681,-545.67895,896.66843,789.39192,-666.49089,865.48281,642.76621,-535.81066,919.80162,716.7165,-821.90142,926.9146,602.26371,-651.98269
AkarnaDhanurasana18.jpg,AkarnaDhanurasana,602.30732,228.90343,-523.4557,604.44775,205.00186,-507.96772,611.00349,202.4029,-507.92835,617.2744,199.62259,-507.91851,584.2086,209.02084,-520.08461,574.28577,210.37127,-520.0642,564.93034,212.01141,-519.97368,622.10835,200.46341,-372.96349,549.16527,220.59804,-431.83285,614.73869,243.85805,-468.05412,592.26524,249.73031,-484.66728,646.15532,232.23237,-243.28066,534.53377,318.05549,-350.64186,711.8364,201.98557,-301.4819,544.52209,414.20487,-398.71502,700.88448,201.39712,-394.78546,540.25269,510.73401,-450.10849,707.74551,199.20837,-417.47879,529.80408,535.75786,-457.02469,692.8701,200.84604,-413.52428,541.79768,533.80092,-499.78546,687.4395,205.83944,-395.33806,550.47844,525.45221,-462.73251,699.35211,416.06332,28.32854,616.64661,459.33949,-28.75166,766.3739,349.58689,-165.19238,605.66395,523.14659,-550.20214,762.67067,351.0703,-290.26718,607.55257,649.21118,-997.15263,763.02414,379.56953,-304.1544,592.77641,692.50659,-1048.3461,774.87122,294.04379,-330.56812,573.68805,645.46004,-1177.67006
AkarnaDhanurasana19.jpg,AkarnaDhanurasana,234.90687,158.42874,9.9595,238.82641,152.21097,-5.53099,239.73992,152.84957,-5.4871,240.58036,153.54781,-5.43072,238.11713,151.04071,7.20069,238.6245,150.87478,7.12433,239.19999,150.76129,7.06224,248.23405,155.73779,-45.60844,248.55934,153.07985,13.25338,238.03165,165.35374,-1.86333,237.64798,164.05944,15.06531,241.28109,185.9133,-75.77223,287.6265,165.08865,44.05901,186.74568,210.76181,-123.02361,314.4723,167.90837,144.21441,131.65045,229.68413,-130.99018,311.06557,155.86615,270.38145,117.92201,235.11649,-147.58873,312.63466,149.66345,288.625,118.83571,232.37244,-138.19587,309.25824,148.29532,280.95753,122.38019,232.13833,-127.38592,306.8434,152.11316,271.48842,293.89876,258.89841,-44.30445,305.53024,250.65049,44.13439,200.20604,252.99361,-51.15899,237.55521,229.85524,103.97472,111.41995,256.45243,-81.57249,185.96253,225.49174,159.22792,97.51525,262.64935,-84.89264,176.37195,231.44108,163.23771,83.19785,237.16555,-144.27184,184.57628,202.40711,132.41902
AkarnaDhanurasana20.jpg,AkarnaDhanurasana,162.94105,54.00634,-258.91645,166.8845,45.89633,-258.68488,170.09254,44.99547,-258.6372,173.03148,44.17978,-258.67899,159.86078,47.37642,-258.1876,158.05814,47.46272,-258.23477,156.40542,47.43639,-258.21638,178.85332,42.38432,-205.71478,155.51951,47.77456,-202.5541,170.24593,58.28524,-235.4276,161.36381,60.14257,-234.66547,201.21147,51.6411,-170.01792,156.54285,83.31435,-153.89776,216.24853,7.57986,-288.06723,127.42199,129.86027,-193.6846,197.55822,44.41773,-417.52811,89.19062,171.17663,-239.01167,193.20413,44.06556,-437.00903,76.78003,185.77445,-245.46849,189.82159,47.86106,-429.83151,75.14538,187.08682,-263.21018,192.38173,48.25078,-416.61246,78.86126,184.16208,-247.36854,251.12057,114.63954,1.176,221.14835,136.61692,-1.60113,259.39278,35.33781,-49.4646,163.1441,189.70035,-8.35575,218.55196,83.72489,-77.66415,94.54481,217.77171,-75.01236,209.81005,89.66097,-76.0012,93.00259,222.44835,-78.41564,199.33509,91.71937,-88.9992,72.41106,192.14809,-102.66256
